noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,86,p9,Inhibition / adsorption,98235.19456233355,98084.0,0.0015414803875611585,0.06531079033464234,
1e-05,90,p1,A1,8042.090195408243,15672.02,-0.4868504382071844,0.02277950350262917,
1e-05,90,p2,E1,2744.5165176435094,3453.38,-0.2052665743001033,0.02277950350262917,
1e-05,90,p3,"K_ads,1",24.93709314812942,30.836,-0.19129935308958937,0.02277950350262917,
1e-05,90,p4,"K_ads,2",442.9247262937883,558.532,-0.20698415436575118,0.02277950350262917,
1e-05,90,p5,A2,0.597961607099279,0.7439,-0.19618012219481243,0.02277950350262917,
1e-05,90,p6,E2,41861.26676172316,40000.0,0.046531669043078906,0.02277950350262917,
1e-05,90,p7,"K_ads,3",18631.516393630103,17197.0,0.08341666532709793,0.02277950350262917,
1e-05,90,p8,"K_ads,4",124589.85483767062,124119.0,0.0037935758237708705,0.02277950350262917,
1e-05,90,p9,Inhibition / adsorption,97147.01825392469,98084.0,-0.009552850068057084,0.02277950350262917,
1e-05,94,p1,A1,467.21584134491195,15672.02,-0.9701878991128832,0.12328967158865073,
1e-05,94,p2,E1,956.4999024915361,3453.38,-0.7230250066625926,0.12328967158865073,
1e-05,94,p3,"K_ads,1",9.550356097479659,30.836,-0.6902855072811112,0.12328967158865073,
1e-05,94,p4,"K_ads,2",175.25155857181414,558.532,-0.6862282580553771,0.12328967158865073,
1e-05,94,p5,A2,0.23017541480600076,0.7439,-0.6905828541389961,0.12328967158865073,
1e-05,94,p6,E2,58563.23417493834,40000.0,0.46408085437345853,0.12328967158865073,
1e-05,94,p7,"K_ads,3",24651.976518459673,17197.0,0.4335044785985737,0.12328967158865073,
1e-05,94,p8,"K_ads,4",129105.0531759397,124119.0,0.040171554523801334,0.12328967158865073,
1e-05,94,p9,Inhibition / adsorption,92015.16792435847,98084.0,-0.06187382320910173,0.12328967158865073,
1e-05,98,p1,A1,289.48078320172294,15672.02,-0.9815288148431585,0.119725199883549,
1e-05,98,p2,E1,866.7650128384973,3453.38,-0.7490096621748844,0.119725199883549,
1e-05,98,p3,"K_ads,1",8.013827157919218,30.836,-0.7401145687534305,0.119725199883549,
1e-05,98,p4,"K_ads,2",149.39944020404317,558.532,-0.7325140901433702,0.119725199883549,
1e-05,98,p5,A2,0.19682715490254205,0.7439,-0.7354118095139911,0.119725199883549,
1e-05,98,p6,E2,45031.41751462319,40000.0,0.12578543786557966,0.119725199883549,
1e-05,98,p7,"K_ads,3",18930.64585020649,17197.0,0.1008109466887532,0.119725199883549,
1e-05,98,p8,"K_ads,4",125286.50140289318,124119.0,0.009406306873993317,0.119725199883549,
1e-05,98,p9,Inhibition / adsorption,96271.84599082942,98084.0,-0.018475531270855418,0.119725199883549,
1e-05,102,p1,A1,835.0453787697902,15672.02,-0.9467174379071881,0.10483085013771161,
1e-05,102,p2,E1,1189.8689872822263,3453.38,-0.655447999559207,0.10483085013771161,
1e-05,102,p3,"K_ads,1",11.623850547080407,30.836,-0.6230428542262159,0.10483085013771161,
1e-05,102,p4,"K_ads,2",211.49392660387437,558.532,-0.6213396428425331,0.10483085013771161,
1e-05,102,p5,A2,0.2787791344396046,0.7439,-0.6252464922172273,0.10483085013771161,
1e-05,102,p6,E2,56106.87092367992,40000.0,0.402671773091998,0.10483085013771161,
1e-05,102,p7,"K_ads,3",23730.07375404479,17197.0,0.3798961303741811,0.10483085013771161,
1e-05,102,p8,"K_ads,4",128708.47982847261,124119.0,0.03697644863777998,0.10483085013771161,
1e-05,102,p9,Inhibition / adsorption,92980.85431704165,98084.0,-0.05202831942985959,0.10483085013771161,
1e-05,106,p1,A1,0.1775994135954867,15672.02,-0.9999886677394748,0.5784594559058539,
1e-05,106,p2,E1,0.33818453234563994,3453.38,-0.9999020714394751,0.5784594559058539,
1e-05,106,p3,"K_ads,1",4.916665707152844,30.836,-0.8405543615529626,0.5784594559058539,
1e-05,106,p4,"K_ads,2",0.4112253134210925,558.532,-0.9992637390276276,0.5784594559058539,
1e-05,106,p5,A2,0.603349048014439,0.7439,-0.18893796476080252,0.5784594559058539,
1e-05,106,p6,E2,13266.45166280996,40000.0,-0.6683387084297511,0.5784594559058539,
1e-05,106,p7,"K_ads,3",13490.84248628027,17197.0,-0.21551186333196085,0.5784594559058539,
1e-05,106,p8,"K_ads,4",13312.539721908393,124119.0,-0.8927437401049928,0.5784594559058539,
1e-05,106,p9,Inhibition / adsorption,13288.0016711518,98084.0,-0.8645242682685066,0.5784594559058539,
1e-05,110,p1,A1,1184.381292874569,15672.02,-0.9244270175207429,0.0821320862569712,
1e-05,110,p2,E1,1391.9265553513285,3453.38,-0.596937911451584,0.0821320862569712,
1e-05,110,p3,"K_ads,1",12.966208658767563,30.836,-0.5795106804135568,0.0821320862569712,
1e-05,110,p4,"K_ads,2",238.88514149566,558.532,-0.5722982004689794,0.0821320862569712,
1e-05,110,p5,A2,0.31754771411639415,0.7439,-0.5731311814539667,0.0821320862569712,
1e-05,110,p6,E2,47548.31828266235,40000.0,0.18870795706655882,0.0821320862569712,
1e-05,110,p7,"K_ads,3",20307.087560162854,17197.0,0.1808505879027071,0.0821320862569712,
1e-05,110,p8,"K_ads,4",125544.1849674925,124119.0,0.011482407749760337,0.0821320862569712,
1e-05,110,p9,Inhibition / adsorption,94714.83945506357,98084.0,-0.03434974659410739,0.0821320862569712,
1e-05,114,p1,A1,2049.9142743897737,15672.02,-0.8691991029624915,0.06334528004869965,
1e-05,114,p2,E1,1694.2971988890265,3453.38,-0.5093800280047297,0.06334528004869965,
1e-05,114,p3,"K_ads,1",15.636778821036048,30.836,-0.4929050842834334,0.06334528004869965,
1e-05,114,p4,"K_ads,2",284.0501706872161,558.532,-0.49143438390778665,0.06334528004869965,
1e-05,114,p5,A2,0.37746289839122094,0.7439,-0.4925891942583399,0.06334528004869965,
1e-05,114,p6,E2,44933.72679342174,40000.0,0.12334316983554344,0.06334528004869965,
1e-05,114,p7,"K_ads,3",19085.755037184008,17197.0,0.10983049585299808,0.06334528004869965,
1e-05,114,p8,"K_ads,4",125676.39838985157,124119.0,0.01254762276405363,0.06334528004869965,
1e-05,114,p9,Inhibition / adsorption,96384.93009998564,98084.0,-0.017322600016459005,0.06334528004869965,
1e-05,118,p1,A1,866.4570387333223,15672.02,-0.944713123213643,0.08876803870435919,
1e-05,118,p2,E1,1249.0581420838596,3453.38,-0.6383085145324697,0.08876803870435919,
1e-05,118,p3,"K_ads,1",11.660654420381942,30.836,-0.6218493183168393,0.08876803870435919,
1e-05,118,p4,"K_ads,2",214.86843555117926,558.532,-0.6152978960002664,0.08876803870435919,
1e-05,118,p5,A2,0.28329164760530146,0.7439,-0.619180471023926,0.08876803870435919,
1e-05,118,p6,E2,45933.38658664471,40000.0,0.14833466466611772,0.08876803870435919,
1e-05,118,p7,"K_ads,3",19349.848696948462,17197.0,0.12518745693716707,0.08876803870435919,
1e-05,118,p8,"K_ads,4",125539.9514012793,124119.0,0.011448298820319962,0.08876803870435919,
1e-05,118,p9,Inhibition / adsorption,96111.80468582611,98084.0,-0.020107207232309982,0.08876803870435919,
1e-05,122,p1,A1,983.7491094784939,15672.02,-0.9372289526507436,0.0859777136572019,
1e-05,122,p2,E1,1295.4299210164243,3453.38,-0.6248805746785977,0.0859777136572019,
1e-05,122,p3,"K_ads,1",12.20075914269096,30.836,-0.6043339232490933,0.0859777136572019,
1e-05,122,p4,"K_ads,2",223.59081166652416,558.532,-0.5996812865394926,0.0859777136572019,
1e-05,122,p5,A2,0.2954900641998334,0.7439,-0.6027825457725051,0.0859777136572019,
1e-05,122,p6,E2,46734.91720295113,40000.0,0.1683729300737783,0.0859777136572019,
1e-05,122,p7,"K_ads,3",19608.98172894979,17197.0,0.14025595911785727,0.0859777136572019,
1e-05,122,p8,"K_ads,4",126077.46182376995,124119.0,0.015778904307720387,0.0859777136572019,
1e-05,122,p9,Inhibition / adsorption,95722.11481153435,98084.0,-0.024080229073708728,0.0859777136572019,
1e-05,126,p1,A1,820.0711591704639,15672.02,-0.9476729126704494,0.1312899070077966,
1e-05,126,p2,E1,1156.2666109726363,3453.38,-0.6651782859191181,0.1312899070077966,
1e-05,126,p3,"K_ads,1",11.737880361348488,30.836,-0.619344909801904,0.1312899070077966,
1e-05,126,p4,"K_ads,2",210.8488772188979,558.532,-0.6224945442357862,0.1312899070077966,
1e-05,126,p5,A2,0.2919390541810975,0.7439,-0.6075560503009847,0.1312899070077966,
1e-05,126,p6,E2,67381.98676254455,40000.0,0.6845496690636137,0.1312899070077966,
1e-05,126,p7,"K_ads,3",30647.835886651035,17197.0,0.7821617658109574,0.1312899070077966,
1e-05,126,p8,"K_ads,4",129370.41429646382,124119.0,0.04230951181095413,0.1312899070077966,
1e-05,126,p9,Inhibition / adsorption,84134.526692482,98084.0,-0.14221966179517553,0.1312899070077966,
1e-05,130,p1,A1,1319.8490153456685,15672.02,-0.9157830952649584,0.087048015819652,
1e-05,130,p2,E1,1382.5512814253584,3453.38,-0.5996527224269098,0.087048015819652,
1e-05,130,p3,"K_ads,1",13.60670880017675,30.836,-0.5587394992808162,0.087048015819652,
1e-05,130,p4,"K_ads,2",247.71438378301215,558.532,-0.55649025698973,0.087048015819652,
1e-05,130,p5,A2,0.33358088005990555,0.7439,-0.5515783303402264,0.087048015819652,
1e-05,130,p6,E2,51776.532678845026,40000.0,0.29441331697112566,0.087048015819652,
1e-05,130,p7,"K_ads,3",22497.192678367563,17197.0,0.30820449371213365,0.087048015819652,
1e-05,130,p8,"K_ads,4",125695.0680602085,124119.0,0.012698040269487386,0.087048015819652,
1e-05,130,p9,Inhibition / adsorption,92250.00618297308,98084.0,-0.059479566667620776,0.087048015819652,
1e-05,134,p1,A1,1334.1210251877478,15672.02,-0.914872427090589,0.07439720390508157,
1e-05,134,p2,E1,1471.5816637631149,3453.38,-0.5738720720676223,0.07439720390508157,
1e-05,134,p3,"K_ads,1",13.471080828593431,30.836,-0.5631378639060375,0.07439720390508157,
1e-05,134,p4,"K_ads,2",247.19170358309225,558.532,-0.5574260676503903,0.07439720390508157,
1e-05,134,p5,A2,0.3268849950502742,0.7439,-0.5605793856025351,0.07439720390508157,
