noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-06,15,p4,"K_ads,2",0.178009607,558.532,-0.9996812902268803,0.46628514086632333,
1e-06,15,p5,A2,0.804308676,0.7439,0.08120537168974323,0.46628514086632333,
1e-06,15,p6,E2,44404.1698,40000.0,0.11010424500000009,0.46628514086632333,
1e-06,15,p7,"K_ads,3",19796.7438,17197.0,0.15117426295284062,0.46628514086632333,
1e-06,15,p8,"K_ads,4",19313.4029,124119.0,-0.8443960803744793,0.46628514086632333,
1e-06,15,p9,Inhibition / adsorption,39111.5979,98084.0,-0.6012438532278455,0.46628514086632333,
1e-06,16,p1,A1,2174.04308,15672.02,-0.8612786941313245,0.320387159618632,
1e-06,16,p2,E1,25.7445135,3453.38,-0.992545125789806,0.320387159618632,
1e-06,16,p3,"K_ads,1",0.153306857,30.836,-0.9950283157024257,0.320387159618632,
1e-06,16,p4,"K_ads,2",11.3418575,558.532,-0.9796934508676317,0.320387159618632,
1e-06,16,p5,A2,41.935179,0.7439,55.372064793655056,0.320387159618632,
1e-06,16,p6,E2,40214.5175,40000.0,0.005362937500000044,0.320387159618632,
1e-06,16,p7,"K_ads,3",37638.0826,17197.0,1.188642356224923,0.320387159618632,
1e-06,16,p8,"K_ads,4",36281.0483,124119.0,-0.7076914227475246,0.320387159618632,
1e-06,16,p9,Inhibition / adsorption,38348.2508,98084.0,-0.6090264385628644,0.320387159618632,
1e-06,17,p1,A1,0.123170387,15672.02,-0.9999921407459281,0.5106610623185905,
1e-06,17,p2,E1,5.49228718,3453.38,-0.9984095908414365,0.5106610623185905,
1e-06,17,p3,"K_ads,1",0.113151467,30.836,-0.9963305400505902,0.5106610623185905,
1e-06,17,p4,"K_ads,2",0.115570419,558.532,-0.9997930818305844,0.5106610623185905,
1e-06,17,p5,A2,0.547046861,0.7439,-0.2646231200430165,0.5106610623185905,
1e-06,17,p6,E2,29522.5137,40000.0,-0.2619371575,0.5106610623185905,
1e-06,17,p7,"K_ads,3",15446.5436,17197.0,-0.10178847473396517,0.5106610623185905,
1e-06,17,p8,"K_ads,4",14174.5428,124119.0,-0.8857987673120151,0.5106610623185905,
1e-06,17,p9,Inhibition / adsorption,39711.4062,98084.0,-0.5951286020145997,0.5106610623185905,
1e-06,18,p1,A1,1238.59358,15672.02,-0.9209678407761093,0.3121039958081362,
1e-06,18,p2,E1,25.029682,3453.38,-0.9927521205311898,0.3121039958081362,
1e-06,18,p3,"K_ads,1",0.211119846,30.836,-0.9931534619924763,0.3121039958081362,
1e-06,18,p4,"K_ads,2",23.0574781,558.532,-0.9587177133986952,0.3121039958081362,
1e-06,18,p5,A2,27.159907,0.7439,35.5101586234709,0.3121039958081362,
1e-06,18,p6,E2,37540.6394,40000.0,-0.061484014999999996,0.3121039958081362,
1e-06,18,p7,"K_ads,3",34556.5189,17197.0,1.0094504215851603,0.3121039958081362,
1e-06,18,p8,"K_ads,4",33903.6895,124119.0,-0.7268452896011085,0.3121039958081362,
1e-06,18,p9,Inhibition / adsorption,39626.3027,98084.0,-0.5959962613678071,0.3121039958081362,
1e-06,19,p1,A1,445.029732,15672.02,-0.9716035500209927,0.31692553218803315,
1e-06,19,p2,E1,30.9363875,3453.38,-0.9910417076892784,0.31692553218803315,
1e-06,19,p3,"K_ads,1",1.13162622,30.836,-0.9633017829809314,0.31692553218803315,
1e-06,19,p4,"K_ads,2",10.4432973,558.532,-0.9813022399790879,0.31692553218803315,
1e-06,19,p5,A2,89.3976385,0.7439,119.17426871891384,0.31692553218803315,
1e-06,19,p6,E2,40041.1953,40000.0,0.0010298824999999852,0.31692553218803315,
1e-06,19,p7,"K_ads,3",37286.9728,17197.0,1.1682254346688379,0.31692553218803315,
1e-06,19,p8,"K_ads,4",35914.0064,124119.0,-0.7106486001337426,0.31692553218803315,
1e-06,19,p9,Inhibition / adsorption,38680.7205,98084.0,-0.6056367960115818,0.31692553218803315,
1e-06,20,p1,A1,0.118342884,15672.02,-0.9999924487791618,0.5088553593680775,
1e-06,20,p2,E1,4.88980511,3453.38,-0.998584052403732,0.5088553593680775,
1e-06,20,p3,"K_ads,1",0.11012889,30.836,-0.9964285610974186,0.5088553593680775,
1e-06,20,p4,"K_ads,2",0.119878634,558.532,-0.999785368369225,0.5088553593680775,
1e-06,20,p5,A2,0.542941385,0.7439,-0.270141974727786,0.5088553593680775,
1e-06,20,p6,E2,27743.6975,40000.0,-0.30640756250000006,0.5088553593680775,
1e-06,20,p7,"K_ads,3",13854.0246,17197.0,-0.19439294062917947,0.5088553593680775,
1e-06,20,p8,"K_ads,4",15108.5169,124119.0,-0.8782739395257777,0.5088553593680775,
1e-06,20,p9,Inhibition / adsorption,40457.5366,98084.0,-0.5875215468374047,0.5088553593680775,
1e-06,21,p1,A1,1936.10521,15672.02,-0.8764610299119067,0.3224252540064018,
1e-06,21,p2,E1,26.2870953,3453.38,-0.9923880096311439,0.3224252540064018,
1e-06,21,p3,"K_ads,1",0.151340525,30.836,-0.9950920831171358,0.3224252540064018,
1e-06,21,p4,"K_ads,2",26.2872902,558.532,-0.9529350329076937,0.3224252540064018,
1e-06,21,p5,A2,12.3660563,0.7439,15.62327772550074,0.3224252540064018,
1e-06,21,p6,E2,38808.7803,40000.0,-0.029780492500000037,0.3224252540064018,
1e-06,21,p7,"K_ads,3",32975.2467,17197.0,0.9174999534802584,0.3224252540064018,
1e-06,21,p8,"K_ads,4",29753.862,124119.0,-0.7602795542986973,0.3224252540064018,
1e-06,21,p9,Inhibition / adsorption,33353.2723,98084.0,-0.6599519564862771,0.3224252540064018,
1e-06,22,p1,A1,0.115710808,15672.02,-0.9999926167266249,0.5142919225754217,
1e-06,22,p2,E1,5.26166659,3453.38,-0.9984763719631202,0.5142919225754217,
1e-06,22,p3,"K_ads,1",0.107104525,30.836,-0.9965266401284213,0.5142919225754217,
1e-06,22,p4,"K_ads,2",0.111836183,558.532,-0.9997997676355159,0.5142919225754217,
1e-06,22,p5,A2,0.538742394,0.7439,-0.27578653851324103,0.5142919225754217,
1e-06,22,p6,E2,29301.9728,40000.0,-0.26745068,0.5142919225754217,
1e-06,22,p7,"K_ads,3",15697.6396,17197.0,-0.08718732337035527,0.5142919225754217,
1e-06,22,p8,"K_ads,4",13800.2426,124119.0,-0.888814423255102,0.5142919225754217,
1e-06,22,p9,Inhibition / adsorption,39832.7418,98084.0,-0.5938915439827087,0.5142919225754217,
1e-06,23,p1,A1,1441.17894,15672.02,-0.9080412773847915,0.3066943127854721,
1e-06,23,p2,E1,31.4031248,3453.38,-0.9909065539268774,0.3066943127854721,
1e-06,23,p3,"K_ads,1",0.153295956,30.836,-0.9950286692177973,0.3066943127854721,
1e-06,23,p4,"K_ads,2",17.7466529,558.532,-0.968226255791969,0.3066943127854721,
1e-06,23,p5,A2,8.54819914,0.7439,10.491059470358918,0.3066943127854721,
1e-06,23,p6,E2,37403.1042,40000.0,-0.06492239499999997,0.3066943127854721,
1e-06,23,p7,"K_ads,3",34846.0755,17197.0,1.0262880444263534,0.3066943127854721,
1e-06,23,p8,"K_ads,4",33780.5162,124119.0,-0.7278376703002764,0.3066943127854721,
