noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,74,p8,"K_ads,4",149593.98515772546,124119.0,0.20524645829990137,0.16402517144658368,60.552974503678264
1e-05,74,p9,Inhibition / adsorption,125496.5899727941,98084.0,0.27948075091548163,0.16402517144658368,60.552974503678264
1e-05,78,p1,A1,98620.22388117929,15672.02,5.292757658628517,0.16267369993331307,60.97379680619987
1e-05,78,p2,E1,9885.261429831806,3453.38,1.862488758790462,0.16267369993331307,60.97379680619987
1e-05,78,p3,"K_ads,1",89.44171888926192,30.836,1.900561645131078,0.16267369993331307,60.97379680619987
1e-05,78,p4,"K_ads,2",307.96081753669876,558.532,-0.4486245773980744,0.16267369993331307,60.97379680619987
1e-05,78,p5,A2,0.10000268551507635,0.7439,-0.8655697197001259,0.16267369993331307,60.97379680619987
1e-05,78,p6,E2,120368.71432921353,40000.0,2.0092178582303384,0.16267369993331307,60.97379680619987
1e-05,78,p7,"K_ads,3",14411.429419123113,17197.0,-0.16198003028882288,0.16267369993331307,60.97379680619987
1e-05,78,p8,"K_ads,4",149592.33645119204,124119.0,0.20523317502712748,0.16267369993331307,60.97379680619987
1e-05,78,p9,Inhibition / adsorption,126246.80463306209,98084.0,0.28712944652606015,0.16267369993331307,60.97379680619987
1e-05,82,p1,A1,98623.9671909962,15672.02,5.292996511681085,0.1648202525548613,61.18382420996756
1e-05,82,p2,E1,9885.28324444275,3453.38,1.8624950756773797,0.1648202525548613,61.18382420996756
1e-05,82,p3,"K_ads,1",88.8666775795319,30.836,1.8819132695398852,0.1648202525548613,61.18382420996756
1e-05,82,p4,"K_ads,2",309.4284928872344,558.532,-0.44599684013228535,0.1648202525548613,61.18382420996756
1e-05,82,p5,A2,0.10000223706353532,0.7439,-0.8655703225386002,0.1648202525548613,61.18382420996756
1e-05,82,p6,E2,126265.81706744475,40000.0,2.1566454266861186,0.1648202525548613,61.18382420996756
1e-05,82,p7,"K_ads,3",17060.28479308723,17197.0,-0.007949945159781919,0.1648202525548613,61.18382420996756
1e-05,82,p8,"K_ads,4",149592.54746056272,124119.0,0.2052348750840945,0.1648202525548613,61.18382420996756
1e-05,82,p9,Inhibition / adsorption,118052.31268854708,98084.0,0.20358379234683624,0.1648202525548613,61.18382420996756
1e-05,86,p1,A1,98622.57907625381,15672.02,5.292907938877937,0.16145791495541448,61.41946207302879
1e-05,86,p2,E1,9885.286826310876,3453.38,1.8624961128838633,0.16145791495541448,61.41946207302879
1e-05,86,p3,"K_ads,1",89.76820294053228,30.836,1.9111494013663342,0.16145791495541448,61.41946207302879
1e-05,86,p4,"K_ads,2",303.6812185567667,558.532,-0.45628680441448893,0.16145791495541448,61.41946207302879
1e-05,86,p5,A2,0.10000240382273903,0.7439,-0.8655700983697553,0.16145791495541448,61.41946207302879
1e-05,86,p6,E2,123671.5192128855,40000.0,2.0917879803221373,0.16145791495541448,61.41946207302879
