noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,28,p1,A1,0.130012317,15672.02,-0.9999917041761687,0.49935694610292036,
1e-05,28,p2,E1,1.83894811,3453.38,-0.9994674932645699,0.49935694610292036,
1e-05,28,p3,"K_ads,1",0.132203697,30.836,-0.9957126833246854,0.49935694610292036,
1e-05,28,p4,"K_ads,2",0.145193604,558.532,-0.9997400442517169,0.49935694610292036,
1e-05,28,p5,A2,0.596672571,0.7439,-0.19791293050141143,0.49935694610292036,
1e-05,28,p6,E2,30059.5166,40000.0,-0.24851208500000002,0.49935694610292036,
1e-05,28,p7,"K_ads,3",14046.7378,17197.0,-0.1831867302436471,0.49935694610292036,
1e-05,28,p8,"K_ads,4",19413.6537,124119.0,-0.8435883813114834,0.49935694610292036,
1e-05,28,p9,Inhibition / adsorption,41784.031,98084.0,-0.5739974817503364,0.49935694610292036,
1e-05,30,p1,A1,0.115201546,15672.02,-0.9999926492216065,0.5144971701916283,
1e-05,30,p2,E1,4.83742953,3453.38,-0.9985992188725249,0.5144971701916283,
1e-05,30,p3,"K_ads,1",0.1065916,30.836,-0.9965432740952134,0.5144971701916283,
1e-05,30,p4,"K_ads,2",0.120796982,558.532,-0.9997837241518839,0.5144971701916283,
1e-05,30,p5,A2,0.535316047,0.7439,-0.280392462696599,0.5144971701916283,
1e-05,30,p6,E2,28954.9509,40000.0,-0.2761262275,0.5144971701916283,
1e-05,30,p7,"K_ads,3",15573.986,17197.0,-0.09437774030354126,0.5144971701916283,
1e-05,30,p8,"K_ads,4",13855.58,124119.0,-0.8883685817642746,0.5144971701916283,
1e-05,30,p9,Inhibition / adsorption,39707.9993,98084.0,-0.595163336527874,0.5144971701916283,
1e-05,32,p1,A1,0.115481,15672.02,-0.99999263139021,0.5148617685264886,
1e-05,32,p2,E1,5.31959103,3453.38,-0.9984595987032994,0.5148617685264886,
1e-05,32,p3,"K_ads,1",0.106713106,30.836,-0.9965393337008691,0.5148617685264886,
1e-05,32,p4,"K_ads,2",0.110655803,558.532,-0.9998018809969706,0.5148617685264886,
1e-05,32,p5,A2,0.537923243,0.7439,-0.27688769592687185,0.5148617685264886,
1e-05,32,p6,E2,29496.7935,40000.0,-0.2625801625,0.5148617685264886,
1e-05,32,p7,"K_ads,3",15953.8524,17197.0,-0.07228863173809387,0.5148617685264886,
1e-05,32,p8,"K_ads,4",13679.5949,124119.0,-0.889786455740056,0.5148617685264886,
1e-05,32,p9,Inhibition / adsorption,39738.057,98084.0,-0.5948568879735736,0.5148617685264886,
1e-05,34,p1,A1,0.116544655,15672.02,-0.9999925635205289,0.5085048854707691,
1e-05,34,p2,E1,4.89676079,3453.38,-0.9985820382379003,0.5085048854707691,
1e-05,34,p3,"K_ads,1",0.108393269,30.836,-0.9964848466402906,0.5085048854707691,
1e-05,34,p4,"K_ads,2",0.116424666,558.532,-0.9997915523801681,0.5085048854707691,
1e-05,34,p5,A2,0.540408224,0.7439,-0.2735472187121925,0.5085048854707691,
1e-05,34,p6,E2,28736.3979,40000.0,-0.2815900525,0.5085048854707691,
1e-05,34,p7,"K_ads,3",15029.3642,17197.0,-0.12604732220736176,0.5085048854707691,
1e-05,34,p8,"K_ads,4",15203.7007,124119.0,-0.8775070641883999,0.5085048854707691,
1e-05,34,p9,Inhibition / adsorption,40071.4206,98084.0,-0.5914581318053913,0.5085048854707691,
1e-05,36,p1,A1,0.116205587,15672.02,-0.9999925851557744,0.5110334815844907,
1e-05,36,p2,E1,4.98944927,3453.38,-0.9985551983071658,0.5110334815844907,
1e-05,36,p3,"K_ads,1",0.10786927,30.836,-0.99650183973278,0.5110334815844907,
1e-05,36,p4,"K_ads,2",0.115891541,558.532,-0.9997925068912793,0.5110334815844907,
1e-05,36,p5,A2,0.539624221,0.7439,-0.2746011278397635,0.5110334815844907,
1e-05,36,p6,E2,28960.2781,40000.0,-0.27599304750000003,0.5110334815844907,
1e-05,36,p7,"K_ads,3",15308.0624,17197.0,-0.10984111182182935,0.5110334815844907,
1e-05,36,p8,"K_ads,4",14566.5682,124119.0,-0.8826403032573579,0.5110334815844907,
1e-05,36,p9,Inhibition / adsorption,39981.1082,98084.0,-0.59237889767954,0.5110334815844907,
1e-05,38,p1,A1,1642.78333,15672.02,-0.8951773077114501,0.3267747927635149,
1e-05,38,p2,E1,14.3566615,3453.38,-0.9958427217682386,0.3267747927635149,
1e-05,38,p3,"K_ads,1",1.23613743,30.836,-0.959912523349332,0.3267747927635149,
1e-05,38,p4,"K_ads,2",17.1869879,558.532,-0.9692282843239063,0.3267747927635149,
1e-05,38,p5,A2,138.229363,0.7439,184.81712999059013,0.3267747927635149,
1e-05,38,p6,E2,35904.9136,40000.0,-0.10237716000000001,0.3267747927635149,
1e-05,38,p7,"K_ads,3",24801.9316,17197.0,0.442224318195034,0.3267747927635149,
1e-05,38,p8,"K_ads,4",31526.1601,124119.0,-0.7460005309420797,0.3267747927635149,
1e-05,38,p9,Inhibition / adsorption,32019.5962,98084.0,-0.6735492414664981,0.3267747927635149,
1e-05,40,p1,A1,1331.76099,15672.02,-0.9150230161778762,0.33010708812288864,
1e-05,40,p2,E1,14.6614503,3453.38,-0.9957544636558965,0.33010708812288864,
1e-05,40,p3,"K_ads,1",1.48530657,30.836,-0.9518320609028409,0.33010708812288864,
1e-05,40,p4,"K_ads,2",10.1838726,558.532,-0.981766715962559,0.33010708812288864,
1e-05,40,p5,A2,133.145102,0.7439,177.98252722140074,0.33010708812288864,
1e-05,40,p6,E2,36188.2828,40000.0,-0.09529292999999998,0.33010708812288864,
1e-05,40,p7,"K_ads,3",25233.8001,17197.0,0.4673373320928069,0.33010708812288864,
1e-05,40,p8,"K_ads,4",31204.4689,124119.0,-0.7485923275243919,0.33010708812288864,
1e-05,40,p9,Inhibition / adsorption,32189.6741,98084.0,-0.6718152389788344,0.33010708812288864,
1e-05,42,p1,A1,1037.41856,15672.02,-0.9338044132153992,0.338435811649539,
1e-05,42,p2,E1,12.8599715,3453.38,-0.9962761203516555,0.338435811649539,
1e-05,42,p3,"K_ads,1",1.18407499,30.836,-0.9616008888960955,0.338435811649539,
1e-05,42,p4,"K_ads,2",9.45914601,558.532,-0.9830642720381284,0.338435811649539,
1e-05,42,p5,A2,144.661746,0.7439,193.4639682753058,0.338435811649539,
1e-05,42,p6,E2,35194.9653,40000.0,-0.12012586749999991,0.338435811649539,
1e-05,42,p7,"K_ads,3",24088.4071,17197.0,0.4007330987963017,0.338435811649539,
1e-05,42,p8,"K_ads,4",30379.3231,124119.0,-0.7552403491810278,0.338435811649539,
1e-05,42,p9,Inhibition / adsorption,31086.2761,98084.0,-0.6830647597977244,0.338435811649539,
1e-05,44,p1,A1,938.978249,15672.02,-0.9400856909958002,0.33832687895947317,
1e-05,44,p2,E1,12.6230507,3453.38,-0.9963447258338207,0.33832687895947317,
1e-05,44,p3,"K_ads,1",1.23192395,30.836,-0.9600491649370866,0.33832687895947317,
1e-05,44,p4,"K_ads,2",9.79656974,558.532,-0.9824601459898448,0.33832687895947317,
1e-05,44,p5,A2,132.288665,0.7439,176.83124747949995,0.33832687895947317,
1e-05,44,p6,E2,34983.3151,40000.0,-0.1254171225,0.33832687895947317,
1e-05,44,p7,"K_ads,3",24034.5828,17197.0,0.3976032331220562,0.33832687895947317,
1e-05,44,p8,"K_ads,4",30267.0582,124119.0,-0.7561448432552631,0.33832687895947317,
1e-05,44,p9,Inhibition / adsorption,30970.1589,98084.0,-0.684248614452918,0.33832687895947317,
1e-05,46,p1,A1,714.685287,15672.02,-0.9543973727062625,0.3337266220800735,
1e-05,46,p2,E1,13.3275801,3453.38,-0.9961407142857143,0.3337266220800735,
1e-05,46,p3,"K_ads,1",2.33413684,30.836,-0.9243048112595668,0.3337266220800735,
1e-05,46,p4,"K_ads,2",9.70994744,558.532,-0.9826152352237653,0.3337266220800735,
1e-05,46,p5,A2,114.000013,0.7439,152.2464215620379,0.3337266220800735,
1e-05,46,p6,E2,35165.692,40000.0,-0.12085769999999993,0.3337266220800735,
1e-05,46,p7,"K_ads,3",24967.6059,17197.0,0.45185822527184966,0.3337266220800735,
1e-05,46,p8,"K_ads,4",30561.4912,124119.0,-0.7537726601084442,0.3337266220800735,
1e-05,46,p9,Inhibition / adsorption,31415.0831,98084.0,-0.679712459728396,0.3337266220800735,
1e-05,48,p1,A1,755.072158,15672.02,-0.9518203678913121,0.33554589419348124,
1e-05,48,p2,E1,13.4369228,3453.38,-0.9961090517695707,0.33554589419348124,
1e-05,48,p3,"K_ads,1",1.53173725,30.836,-0.9503263312362175,0.33554589419348124,
1e-05,48,p4,"K_ads,2",9.98280542,558.532,-0.9821267081921896,0.33554589419348124,
1e-05,48,p5,A2,124.020969,0.7439,165.71725904019357,0.33554589419348124,
1e-05,48,p6,E2,35306.6366,40000.0,-0.11733408500000005,0.33554589419348124,
1e-05,48,p7,"K_ads,3",24782.2675,17197.0,0.44108085712624306,0.33554589419348124,
1e-05,48,p8,"K_ads,4",30653.7376,124119.0,-0.7530294507690201,0.33554589419348124,
1e-05,48,p9,Inhibition / adsorption,31433.7443,98084.0,-0.6795222023979447,0.33554589419348124,
1e-05,50,p1,A1,0.122586216,15672.02,-0.9999921780207018,0.5029519185564391,
1e-05,50,p2,E1,3.84607904,3453.38,-0.9988862855984572,0.5029519185564391,
1e-05,50,p3,"K_ads,1",0.114898546,30.836,-0.996273882929044,0.5029519185564391,
1e-05,50,p4,"K_ads,2",0.132172485,558.532,-0.9997633573635889,0.5029519185564391,
1e-05,50,p5,A2,0.547060753,0.7439,-0.2646044454899852,0.5029519185564391,
1e-05,50,p6,E2,28252.6027,40000.0,-0.2936849325,0.5029519185564391,
1e-05,50,p7,"K_ads,3",14142.2012,17197.0,-0.17763556434261793,0.5029519185564391,
1e-05,50,p8,"K_ads,4",16842.349,124119.0,-0.8643048284307802,0.5029519185564391,
1e-05,50,p9,Inhibition / adsorption,40256.2203,98084.0,-0.5895740355205742,0.5029519185564391,
1e-05,52,p1,A1,0.12250084,15672.02,-0.9999921834683723,0.5004288369060785,
1e-05,52,p2,E1,3.81150494,3453.38,-0.9988962972681836,0.5004288369060785,
1e-05,52,p3,"K_ads,1",0.115311344,30.836,-0.9962604960435855,0.5004288369060785,
1e-05,52,p4,"K_ads,2",0.130093687,558.532,-0.999767079259559,0.5004288369060785,
1e-05,52,p5,A2,0.548974957,0.7439,-0.26203124479096657,0.5004288369060785,
1e-05,52,p6,E2,28638.3271,40000.0,-0.28404182250000004,0.5004288369060785,
1e-05,52,p7,"K_ads,3",14510.48,17197.0,-0.1562202709774961,0.5004288369060785,
1e-05,52,p8,"K_ads,4",17566.5665,124119.0,-0.8584699643084459,0.5004288369060785,
1e-05,52,p9,Inhibition / adsorption,40211.7319,98084.0,-0.5900276100077485,0.5004288369060785,
1e-05,54,p1,A1,504.338489,15672.02,-0.9678191778086042,0.33562318246063816,
1e-05,54,p2,E1,12.9753152,3453.38,-0.9962427201176819,0.33562318246063816,
1e-05,54,p3,"K_ads,1",2.11959642,30.836,-0.9312622772084577,0.33562318246063816,
1e-05,54,p4,"K_ads,2",9.9917063,558.532,-0.982110771987997,0.33562318246063816,
1e-05,54,p5,A2,95.6743252,0.7439,127.61180965183493,0.33562318246063816,
1e-05,54,p6,E2,34676.7557,40000.0,-0.13308110749999996,0.33562318246063816,
1e-05,54,p7,"K_ads,3",25144.6242,17197.0,0.4621517822876082,0.33562318246063816,
1e-05,54,p8,"K_ads,4",30420.5533,124119.0,-0.7549081663564805,0.33562318246063816,
1e-05,54,p9,Inhibition / adsorption,31226.1245,98084.0,-0.6816389574242485,0.33562318246063816,
1e-05,56,p1,A1,0.115642196,15672.02,-0.9999926211046183,0.5124943826787932,
1e-05,56,p2,E1,5.19719131,3453.38,-0.9984950421586967,0.5124943826787932,
1e-05,56,p3,"K_ads,1",0.107085027,30.836,-0.9965272724413023,0.5124943826787932,
1e-05,56,p4,"K_ads,2",0.112428342,558.532,-0.9997987074294757,0.5124943826787932,
1e-05,56,p5,A2,0.538606983,0.7439,-0.27596856701169514,0.5124943826787932,
1e-05,56,p6,E2,29279.1315,40000.0,-0.2680217125,0.5124943826787932,
1e-05,56,p7,"K_ads,3",15669.7529,17197.0,-0.08880892597546086,0.5124943826787932,
1e-05,56,p8,"K_ads,4",14209.7675,124119.0,-0.8855149695050717,0.5124943826787932,
1e-05,56,p9,Inhibition / adsorption,39855.8671,98084.0,-0.5936557736226091,0.5124943826787932,
1e-05,58,p1,A1,0.11598107,15672.02,-0.9999925994817516,0.5144808650619376,
1e-05,58,p2,E1,5.24749498,3453.38,-0.9984804756557344,0.5144808650619376,
1e-05,58,p3,"K_ads,1",0.107319661,30.836,-0.9965196633480348,0.5144808650619376,
1e-05,58,p4,"K_ads,2",0.111603777,558.532,-0.9998001837370105,0.5144808650619376,
1e-05,58,p5,A2,0.538945043,0.7439,-0.2755141242102433,0.5144808650619376,
1e-05,58,p6,E2,29321.0798,40000.0,-0.266973005,0.5144808650619376,
1e-05,58,p7,"K_ads,3",15737.5489,17197.0,-0.08486661045531199,0.5144808650619376,
1e-05,58,p8,"K_ads,4",13758.6949,124119.0,-0.8891491641086376,0.5144808650619376,
1e-05,58,p9,Inhibition / adsorption,39829.6689,98084.0,-0.5939228732514987,0.5144808650619376,
1e-05,60,p1,A1,239.723097,15672.02,-0.9847037524837258,0.37453441011853533,
1e-05,60,p2,E1,6.01607429,3453.38,-0.9982579170870278,0.37453441011853533,
1e-05,60,p3,"K_ads,1",0.671167376,30.836,-0.9782342918666493,0.37453441011853533,
1e-05,60,p4,"K_ads,2",4.15037753,558.532,-0.9925691320640536,0.37453441011853533,
1e-05,60,p5,A2,20.0519229,0.7439,25.95513227584353,0.37453441011853533,
1e-05,60,p6,E2,27955.122,40000.0,-0.30112195,0.37453441011853533,
1e-05,60,p7,"K_ads,3",22736.7261,17197.0,0.32213328487526893,0.37453441011853533,
1e-05,60,p8,"K_ads,4",25551.0404,124119.0,-0.7941407810246618,0.37453441011853533,
1e-05,60,p9,Inhibition / adsorption,26159.4906,98084.0,-0.733295026711798,0.37453441011853533,
1e-05,62,p1,A1,203.645221,15672.02,-0.9870058090150472,0.3685695238847722,
1e-05,62,p2,E1,6.44499206,3453.38,-0.9981337147779856,0.3685695238847722,
1e-05,62,p3,"K_ads,1",0.999881764,30.836,-0.9675742066415877,0.3685695238847722,
1e-05,62,p4,"K_ads,2",4.93604523,558.532,-0.9911624665551839,0.3685695238847722,
1e-05,62,p5,A2,16.9767008,0.7439,21.82121360397903,0.3685695238847722,
1e-05,62,p6,E2,28057.2741,40000.0,-0.29856814750000005,0.3685695238847722,
1e-05,62,p7,"K_ads,3",23897.2215,17197.0,0.3896157178577659,0.3685695238847722,
1e-05,62,p8,"K_ads,4",26024.28,124119.0,-0.7903279916853987,0.3685695238847722,
1e-05,62,p9,Inhibition / adsorption,26677.6619,98084.0,-0.7280120926960564,0.3685695238847722,
1e-05,64,p1,A1,0.117782686,15672.02,-0.9999924845242668,0.5062057878776972,
1e-05,64,p2,E1,4.37284049,3453.38,-0.9987337505603207,0.5062057878776972,
1e-05,64,p3,"K_ads,1",0.110232404,30.836,-0.996425204176936,0.5062057878776972,
1e-05,64,p4,"K_ads,2",0.126442685,558.532,-0.999773616041695,0.5062057878776972,
1e-05,64,p5,A2,0.542937232,0.7439,-0.27014755746740154,0.5062057878776972,
1e-05,64,p6,E2,28451.2631,40000.0,-0.2887184225,0.5062057878776972,
1e-05,64,p7,"K_ads,3",14481.8877,17197.0,-0.15788290399488286,0.5062057878776972,
1e-05,64,p8,"K_ads,4",15844.0735,124119.0,-0.8723477187215495,0.5062057878776972,
1e-05,64,p9,Inhibition / adsorption,40360.9229,98084.0,-0.5885065566249338,0.5062057878776972,
1e-05,66,p1,A1,0.118664629,15672.02,-0.999992428249262,0.5046749627951411,
1e-05,66,p2,E1,4.45962431,3453.38,-0.9987086204501098,0.5046749627951411,
1e-05,66,p3,"K_ads,1",0.111069712,30.836,-0.9963980505902192,0.5046749627951411,
1e-05,66,p4,"K_ads,2",0.12287904,558.532,-0.9997799964191845,0.5046749627951411,
1e-05,66,p5,A2,0.54405029,0.7439,-0.2686513106600349,0.5046749627951411,
1e-05,66,p6,E2,28374.4728,40000.0,-0.29063818,0.5046749627951411,
1e-05,66,p7,"K_ads,3",14410.1158,17197.0,-0.16205641681688668,0.5046749627951411,
1e-05,66,p8,"K_ads,4",16244.8888,124119.0,-0.8691184363393195,0.5046749627951411,
1e-05,66,p9,Inhibition / adsorption,40301.681,98084.0,-0.5891105481016272,0.5046749627951411,
1e-05,68,p1,A1,0.116766922,15672.02,-0.9999925493381199,0.5088615057529313,
1e-05,68,p2,E1,4.99683329,3453.38,-0.9985530601063307,0.5088615057529313,
1e-05,68,p3,"K_ads,1",0.108485501,30.836,-0.9964818555908678,0.5088615057529313,
1e-05,68,p4,"K_ads,2",0.114997316,558.532,-0.9997941079186152,0.5088615057529313,
1e-05,68,p5,A2,0.540419387,0.7439,-0.2735322126629923,0.5088615057529313,
1e-05,68,p6,E2,28764.487,40000.0,-0.280887825,0.5088615057529313,
1e-05,68,p7,"K_ads,3",15028.8965,17197.0,-0.12607451881142057,0.5088615057529313,
1e-05,68,p8,"K_ads,4",15085.0059,124119.0,-0.87846336257946,0.5088615057529313,
1e-05,68,p9,Inhibition / adsorption,40064.1187,98084.0,-0.5915325771787447,0.5088615057529313,
1e-05,70,p1,A1,0.115735414,15672.02,-0.9999926151565657,0.5095851061323122,
1e-05,70,p2,E1,5.08545303,3453.38,-0.9985273983662384,0.5095851061323122,
1e-05,70,p3,"K_ads,1",0.107431745,30.836,-0.9965160285056428,0.5095851061323122,
1e-05,70,p4,"K_ads,2",0.115014634,558.532,-0.9997940769123346,0.5095851061323122,
1e-05,70,p5,A2,0.540000547,0.7439,-0.27409524532867324,0.5095851061323122,
1e-05,70,p6,E2,28572.5678,40000.0,-0.28568580499999996,0.5095851061323122,
1e-05,70,p7,"K_ads,3",14841.3206,17197.0,-0.1369819968599175,0.5095851061323122,
1e-05,70,p8,"K_ads,4",14903.09,124119.0,-0.8799290197310645,0.5095851061323122,
1e-05,70,p9,Inhibition / adsorption,40292.9025,98084.0,-0.5892000479181111,0.5095851061323122,
